year,host_country,round,stage_type,date,home_team,away_team,home_score,away_score,total_goals,goal_diff,result,winner,home_xg,away_xg,home_penalty_shootout,away_penalty_shootout,venue,attendance,referee,home_manager,away_manager,home_captain,away_captain,notes
1930,Uruguay,Semi-finals,Knockout,1930-07-26,Argentina,United States,6.0,1.0,7.0,5.0,Home Win,Argentina,,,,,"Estadio Centenario, Montevideo",72886,Jean Langenus,Francisco Olazar,Bob Millar,Manuel Ferreira,Tom Florie,
1930,Uruguay,Group stage,Group Stage,1930-07-22,Argentina,Chile,3.0,1.0,4.0,2.0,Home Win,Argentina,,,,,"Estadio Centenario, Montevideo",41459,Jean Langenus,Francisco Olazar,Gyorgy Orth,Manuel Ferreira,Guillermo Subiabre,
1930,Uruguay,Group stage,Group Stage,1930-07-21,Uruguay,Romania,4.0,0.0,4.0,4.0,Home Win,Uruguay,,,,,"Estadio Centenario, Montevideo",70022,Gilberto Rego,Alberto Suppici,Octav Luchide,José Nasazzi,Emerich Vogl,
1930,Uruguay,Group stage,Group Stage,1930-07-20,Brazil,Bolivia,4.0,0.0,4.0,4.0,Home Win,Brazil,,,,,"Estadio Centenario, Montevideo",25466,Thomas Balway,Pindaro De Carvalho,Ulises Saucedo,Preguinho,Rafael Méndez,
1930,Uruguay,Group stage,Group Stage,1930-07-20,Paraguay,Belgium,1.0,0.0,1.0,1.0,Home Win,Paraguay,,,,,"Estadio Centenario, Montevideo",12000,Ricardo Vallarino,Jose Durand Laguna,Hector Goetinck,Luis Vargas Peña,Pierre Braine,
1930,Uruguay,Group stage,Group Stage,1930-07-19,Chile,France,1.0,0.0,1.0,1.0,Home Win,Chile,,,,,"Estadio Centenario, Montevideo",2000,Anibal Tejada,Gyorgy Orth,Raoul Caudron,Carlos Schneeberger,Alexandre Villaplane,
1930,Uruguay,Group stage,Group Stage,1930-07-19,Argentina,Mexico,6.0,3.0,9.0,3.0,Home Win,Argentina,,,,,"Estadio Centenario, Montevideo",42100,Ulises Saucedo,Francisco Olazar,Juan Luque,Ángel Bossio,Rafael Garza Gutiérrez,
1930,Uruguay,Group stage,Group Stage,1930-07-18,Uruguay,Peru,1.0,0.0,1.0,1.0,Home Win,Uruguay,,,,,"Estadio Centenario, Montevideo",57735,Jean Langenus,Alberto Suppici,Francisco Bru,José Nasazzi,Antonio Maquilón,
1930,Uruguay,Group stage,Group Stage,1930-07-17,Yugoslavia,Bolivia,4.0,0.0,4.0,4.0,Home Win,Yugoslavia,,,,,"Parque Central, Montevideo",18306,Francisco Mateucci,Bosko Simonovic,Ulises Saucedo,Milutin Ivković,Rafael Méndez,
1930,Uruguay,Group stage,Group Stage,1930-07-17,United States,Paraguay,3.0,0.0,3.0,3.0,Home Win,United States,,,,,"Parque Central, Montevideo",18306,Jose Macias,Bob Millar,Jose Durand Laguna,Tom Florie,Luis Vargas Peña,
1930,Uruguay,Group stage,Group Stage,1930-07-16,Chile,Mexico,3.0,0.0,3.0,3.0,Home Win,Chile,,,,,"Parque Central, Montevideo",9249,Henry Cristophe,Gyorgy Orth,Juan Luque,Carlos Schneeberger,Rafael Garza Gutiérrez,
1930,Uruguay,Group stage,Group Stage,1930-07-15,Argentina,France,1.0,0.0,1.0,1.0,Home Win,Argentina,,,,,"Parque Central, Montevideo",23409,Gilberto Rego,Francisco Olazar,Raoul Caudron,Manuel Ferreira,Alexandre Villaplane,
1930,Uruguay,Group stage,Group Stage,1930-07-14,Yugoslavia,Brazil,2.0,1.0,3.0,1.0,Home Win,Yugoslavia,,,,,"Parque Central, Montevideo",24059,Anibal Tejada,Bosko Simonovic,Pindaro De Carvalho,Milutin Ivković,Preguinho,
1930,Uruguay,Group stage,Group Stage,1930-07-14,Romania,Peru,3.0,1.0,4.0,2.0,Home Win,Romania,,,,,"Pocitos, Montevideo",2549,Alberto Warnken,Octav Luchide,Francisco Bru,Emerich Vogl,Plácido Galindo,
1930,Uruguay,Group stage,Group Stage,1930-07-13,United States,Belgium,3.0,0.0,3.0,3.0,Home Win,United States,,,,,"Parque Central, Montevideo",18346,Jose Macias,Bob Millar,Hector Goetinck,Tom Florie,Pierre Braine,
1930,Uruguay,Group stage,Group Stage,1930-07-13,France,Mexico,4.0,1.0,5.0,3.0,Home Win,France,,,,,"Pocitos, Montevideo",4444,Domingo Lombardi,Raoul Caudron,Juan Luque,Alexandre Villaplane,Rafael Garza Gutiérrez,
2026,Mexico,Group stage,Group Stage,2026-06-11,Mexico,South Africa,2.0,0.0,2.0,2.0,Home Win,Mexico,,,,,"Estadio Banorte, Coyoacán",80824,Wilton Sampaio,Javier Aguirre,Hugo Broos,César Montes,Ronwen Williams,
2026,Mexico,Group stage,Group Stage,2026-06-11,Korea Republic,Czechia,2.0,1.0,3.0,1.0,Home Win,Korea Republic,,,,,"Estadio Akron, Zapopan",44985,Amin Omar,Hong Myung-bo,Miroslav Koubek,Son Heung-min,Ladislav Krejčí,
2026,Canada,Group stage,Group Stage,2026-06-12,Canada,Bosnia–Herz,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"BMO Field, Toronto",43002,Facundo Tello,Jesse Marsch,Sergej Barbarez,Stephen Eustáquio,Sead Kolašinac,
2026,USA,Group stage,Group Stage,2026-06-12,United States,Paraguay,4.0,1.0,5.0,3.0,Home Win,United States,,,,,"SoFi Stadium, Inglewood",70492,Danny Makkelie,Mauricio Pochettino,Gustavo Alfaro,Tim Ream,Gustavo Gómez,
2026,USA,Group stage,Group Stage,2026-06-13,Qatar,Switzerland,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Levi's Stadium, Santa Clara",67966,Said Martínez,Julen Lopetegui,Murat Yakin,Boualem Khoukhi,Granit Xhaka,
2026,USA,Group stage,Group Stage,2026-06-13,Brazil,Morocco,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"MetLife Stadium, East Rutherford",80663,Slavko Vinčič,Carlo Ancelotti,Mohamed Ouahbi,Marquinhos,Achraf Hakimi,
2026,Canada,Group stage,Group Stage,2026-06-13,Australia,Türkiye,2.0,0.0,2.0,2.0,Home Win,Australia,,,,,"BC Place Stadium, Vancouver",52497,Jesús Valenzuela,Tony Popovic,Vincenzo Montella,Harry Souttar,Hakan Çalhanoğlu,
2026,USA,Group stage,Group Stage,2026-06-13,Haiti,Scotland,0.0,1.0,1.0,-1.0,Away Win,Scotland,,,,,"Gillette Stadium, Foxborough",64146,Mustapha Ghorbal,Sébastien Migné,Steve Clarke,Johny Placide,Andy Robertson,
2026,USA,Group stage,Group Stage,2026-06-14,Germany,Curaçao,7.0,1.0,8.0,6.0,Home Win,Germany,,,,,"Reliant Stadium, Houston",68021,Jalal Jiyed,Julian Nagelsmann,Dick Advocaat,Joshua Kimmich,Leandro Bacuna,
2026,USA,Group stage,Group Stage,2026-06-14,Netherlands,Japan,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"AT&T Stadium, Arlington",69285,Ismail Elfath,Ronald Koeman,Hajime Moriyasu,Virgil van Dijk,Ritsu Doan,
2026,USA,Group stage,Group Stage,2026-06-14,Côte d'Ivoire,Ecuador,1.0,0.0,1.0,1.0,Home Win,Côte d'Ivoire,,,,,"Lincoln Financial Field, Philadelphia",68274,François Letexier,Emerse Faé,Sebastián Becaccece,Franck Kessié,Enner Valencia,
2026,Mexico,Group stage,Group Stage,2026-06-14,Sweden,Tunisia,5.0,1.0,6.0,4.0,Home Win,Sweden,,,,,"Estadio BBVA Bancomer, Guadalupe",50987,Yael Falcón,Graham Potter,Sabri Lamouchi,Victor Lindelöf,Ellyes Skhiri,
2026,USA,Group stage,Group Stage,2026-06-15,Belgium,Egypt,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Lumen Field, Seattle",66775,Ramon Abatti,Rudi Garcia,Hossam Hassan,Youri Tielemans,Mohamed Salah,
2026,USA,Group stage,Group Stage,2026-06-15,Spain,Cabo Verde,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Mercedes-Benz Stadium, Atlanta",67640,Adham Makhadmeh,Luis de la Fuente,Bubista,Rodri,Ryan Mendes,
2026,USA,Group stage,Group Stage,2026-06-15,Saudi Arabia,Uruguay,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Hard Rock Stadium, Miami Gardens",62764,Maurizio Mariani,Georgios Donis,Marcelo Bielsa,Salem Al-Dawsari,Federico Valverde,
2026,USA,Group stage,Group Stage,2026-06-15,IR Iran,New Zealand,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"SoFi Stadium, Inglewood",70108,César Arturo Ramos,Amir Ghalehnoy,Darren Bazeley,Mehdi Taremi,Chris Wood,
2026,USA,Group stage,Group Stage,2026-06-16,France,Senegal,3.0,1.0,4.0,2.0,Home Win,France,,,,,"MetLife Stadium, East Rutherford",80545,Alireza Faghani,Didier Deschamps,Pape Thiaw,Kylian Mbappé,Kalidou Koulibaly,
2026,USA,Group stage,Group Stage,2026-06-16,Iraq,Norway,1.0,4.0,5.0,-3.0,Away Win,Norway,,,,,"Gillette Stadium, Foxborough",63106,Pierre Ghislain Atcho,Graham Arnold,Ståle Solbakken,Jalal Hassan,Martin Ødegaard,
2026,USA,Group stage,Group Stage,2026-06-16,Argentina,Algeria,3.0,0.0,3.0,3.0,Home Win,Argentina,,,,,"GEHA Field at Arrowhead Stadium, Kansas City",69045,Szymon Marciniak,Lionel Scaloni,Vladimir Petković,Lionel Messi,Aïssa Mandi,
2026,USA,Group stage,Group Stage,2026-06-16,Austria,Jordan,3.0,1.0,4.0,2.0,Home Win,Austria,,,,,"Levi's Stadium, Santa Clara",68527,Dahane Beida,Ralf Rangnick,Jamal Sellami,David Alaba,Ihsan Haddad,
2026,USA,Group stage,Group Stage,2026-06-17,Portugal,Congo DR,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Reliant Stadium, Houston",68777,Abdulrahman Ibrahim Al Jassim,Roberto Martínez,Sébastien Desabre,Cristiano Ronaldo,Chancel Mbemba,
2026,USA,Group stage,Group Stage,2026-06-17,England,Croatia,4.0,2.0,6.0,2.0,Home Win,England,,,,,"AT&T Stadium, Arlington",70389,Clément Turpin,Thomas Tuchel,Zlatko Dalić,Harry Kane,Luka Modrić,
2026,Canada,Group stage,Group Stage,2026-06-17,Ghana,Panama,1.0,0.0,1.0,1.0,Home Win,Ghana,,,,,"BMO Field, Toronto",42942,Glenn Nyberg,Carlos Queiroz,Thomas Christiansen,Jordan Ayew,Yoel Bárcenas,
2026,Mexico,Group stage,Group Stage,2026-06-17,Uzbekistan,Colombia,1.0,3.0,4.0,-2.0,Away Win,Colombia,,,,,"Estadio Banorte, Coyoacán",80824,Anthony Taylor,Fabio Cannavaro,Néstor Lorenzo,Eldor Shomurodov,James Rodríguez,
2026,USA,Group stage,Group Stage,2026-06-18,Czechia,South Africa,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Mercedes-Benz Stadium, Atlanta",67442,Tori Penso,Miroslav Koubek,Hugo Broos,Ladislav Krejčí,Ronwen Williams,
2026,USA,Group stage,Group Stage,2026-06-18,Switzerland,Bosnia–Herz,4.0,1.0,5.0,3.0,Home Win,Switzerland,,,,,"SoFi Stadium, Inglewood",70026,João Pinheiro,Murat Yakin,Sergej Barbarez,Granit Xhaka,Edin Džeko,
2026,Canada,Group stage,Group Stage,2026-06-18,Canada,Qatar,6.0,0.0,6.0,6.0,Home Win,Canada,,,,,"BC Place Stadium, Vancouver",52497,Cristián Garay,Jesse Marsch,Julen Lopetegui,Stephen Eustáquio,Boualem Khoukhi,
2026,Mexico,Group stage,Group Stage,2026-06-18,Mexico,Korea Republic,1.0,0.0,1.0,1.0,Home Win,Mexico,,,,,"Estadio Akron, Zapopan",45522,Gustavo Tejera,Javier Aguirre,Hong Myung-bo,Edson Álvarez,Son Heung-min,
2026,USA,Group stage,Group Stage,2026-06-19,United States,Australia,2.0,0.0,2.0,2.0,Home Win,United States,,,,,"Lumen Field, Seattle",66925,Felix Zwayer,Mauricio Pochettino,Tony Popovic,Tim Ream,Harry Souttar,
2026,USA,Group stage,Group Stage,2026-06-19,Scotland,Morocco,0.0,1.0,1.0,-1.0,Away Win,Morocco,,,,,"Gillette Stadium, Foxborough",64146,Ilgiz Tantashev,Steve Clarke,Mohamed Ouahbi,Andy Robertson,Achraf Hakimi,
2026,USA,Group stage,Group Stage,2026-06-19,Türkiye,Paraguay,0.0,1.0,1.0,-1.0,Away Win,Paraguay,,,,,"Levi's Stadium, Santa Clara",68827,Iván Barton,Vincenzo Montella,Gustavo Alfaro,Hakan Çalhanoğlu,Gustavo Gómez,
2026,USA,Group stage,Group Stage,2026-06-19,Brazil,Haiti,3.0,0.0,3.0,3.0,Home Win,Brazil,,,,,"Lincoln Financial Field, Philadelphia",68324,Alejandro Hernández,Carlo Ancelotti,Sébastien Migné,Marquinhos,Johny Placide,
2026,USA,Group stage,Group Stage,2026-06-20,Netherlands,Sweden,5.0,1.0,6.0,4.0,Home Win,Netherlands,,,,,"Reliant Stadium, Houston",68777,Michael Oliver,Ronald Koeman,Graham Potter,Virgil van Dijk,Victor Lindelöf,
2026,Canada,Group stage,Group Stage,2026-06-20,Germany,Côte d'Ivoire,2.0,1.0,3.0,1.0,Home Win,Germany,,,,,"BMO Field, Toronto",43036,Juan Gabriel Benítez,Julian Nagelsmann,Emerse Faé,Joshua Kimmich,Franck Kessié,
2026,USA,Group stage,Group Stage,2026-06-20,Ecuador,Curaçao,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"GEHA Field at Arrowhead Stadium, Kansas City",68598,Ma Ning,Sebastián Becaccece,Dick Advocaat,Enner Valencia,Leandro Bacuna,
2026,Mexico,Group stage,Group Stage,2026-06-20,Tunisia,Japan,0.0,4.0,4.0,-4.0,Away Win,Japan,,,,,"Estadio BBVA, Guadalupe",51243,István Kovács,Hervé Renard,Hajime Moriyasu,Ellyes Skhiri,Ko Itakura,
2026,USA,Group stage,Group Stage,2026-06-21,Spain,Saudi Arabia,4.0,0.0,4.0,4.0,Home Win,Spain,,,,,"Mercedes-Benz Stadium, Atlanta",68239,Raphael Claus,Luis de la Fuente,Georgios Donis,Rodri,Salem Al-Dawsari,
2026,USA,Group stage,Group Stage,2026-06-21,Belgium,IR Iran,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"SoFi Stadium, Inglewood",70317,Darío Herrera,Rudi Garcia,Amir Ghalehnoy,Youri Tielemans,Ehsan Hajsafi,
2026,USA,Group stage,Group Stage,2026-06-21,Uruguay,Cabo Verde,2.0,2.0,4.0,0.0,Draw,Draw,,,,,"Hard Rock Stadium, Miami Gardens",64003,Espen Eskås,Marcelo Bielsa,Bubista,Federico Valverde,Ryan Mendes,
2026,Canada,Group stage,Group Stage,2026-06-21,New Zealand,Egypt,1.0,3.0,4.0,-2.0,Away Win,Egypt,,,,,"BC Place Stadium, Vancouver",52497,Omar Mohamed Al Ali,Darren Bazeley,Hossam Hassan,Chris Wood,Mohamed Salah,
2026,USA,Group stage,Group Stage,2026-06-22,Argentina,Austria,2.0,0.0,2.0,2.0,Home Win,Argentina,,,,,"AT&T Stadium, Arlington",70649,Amin Omar,Lionel Scaloni,Ralf Rangnick,Lionel Messi,David Alaba,
2026,USA,Group stage,Group Stage,2026-06-22,France,Iraq,3.0,0.0,3.0,3.0,Home Win,France,,,,,"Lincoln Financial Field, Philadelphia",68324,Drew Fischer,Didier Deschamps,Graham Arnold,Kylian Mbappé,Ayman Hussein,
2026,USA,Group stage,Group Stage,2026-06-22,Norway,Senegal,3.0,2.0,5.0,1.0,Home Win,Norway,,,,,"MetLife Stadium, East Rutherford",80663,Wilton Sampaio,Ståle Solbakken,Pape Thiaw,Martin Ødegaard,Kalidou Koulibaly,
2026,USA,Group stage,Group Stage,2026-06-22,Jordan,Algeria,1.0,2.0,3.0,-1.0,Away Win,Algeria,,,,,"Levi's Stadium, Santa Clara",68371,Slavko Vinčič,Jamal Sellami,Vladimir Petković,Ihsan Haddad,Riyad Mahrez,
2026,USA,Group stage,Group Stage,2026-06-23,Portugal,Uzbekistan,5.0,0.0,5.0,5.0,Home Win,Portugal,,,,,"Reliant Stadium, Houston",68777,Jalal Jayed,Roberto Martínez,Fabio Cannavaro,Cristiano Ronaldo,Eldor Shomurodov,
2026,USA,Group stage,Group Stage,2026-06-23,England,Ghana,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Gillette Stadium, Foxborough",63983,Said Martínez,Thomas Tuchel,Carlos Queiroz,Harry Kane,Jordan Ayew,
2026,Canada,Group stage,Group Stage,2026-06-23,Panama,Croatia,0.0,1.0,1.0,-1.0,Away Win,Croatia,,,,,"BMO Field, Toronto",43036,Pierre Ghislain Atcho,Thomas Christiansen,Zlatko Dalić,Yoel Bárcenas,Luka Modrić,
2026,Mexico,Group stage,Group Stage,2026-06-23,Colombia,Congo DR,1.0,0.0,1.0,1.0,Home Win,Colombia,,,,,"Estadio Akron, Zapopan",45358,Maurizio Mariani,Néstor Lorenzo,Sébastien Desabre,James Rodríguez,Chancel Mbemba,
2026,Canada,Group stage,Group Stage,2026-06-24,Switzerland,Canada,2.0,1.0,3.0,1.0,Home Win,Switzerland,,,,,"BC Place Stadium, Vancouver",52497,Ramon Abatti,Murat Yakin,Jesse Marsch,Granit Xhaka,Jonathan David,
2026,USA,Group stage,Group Stage,2026-06-24,Bosnia–Herz,Qatar,3.0,1.0,4.0,2.0,Home Win,Bosnia–Herz,,,,,"Lumen Field, Seattle",66925,Jesús Valenzuela,Sergej Barbarez,Julen Lopetegui,Edin Džeko,Hassan Al-Haydos,
2026,USA,Group stage,Group Stage,2026-06-24,Scotland,Brazil,0.0,3.0,3.0,-3.0,Away Win,Brazil,,,,,"Hard Rock Stadium, Miami Gardens",64478,César Arturo Ramos,Steve Clarke,Carlo Ancelotti,Andy Robertson,Marquinhos,
2026,USA,Group stage,Group Stage,2026-06-24,Morocco,Haiti,4.0,2.0,6.0,2.0,Home Win,Morocco,,,,,"Mercedes-Benz Stadium, Atlanta",68239,Danny Makkelie,Mohamed Ouahbi,Sébastien Migné,Achraf Hakimi,Johny Placide,
2026,Mexico,Group stage,Group Stage,2026-06-24,South Africa,Korea Republic,1.0,0.0,1.0,1.0,Home Win,South Africa,,,,,"Estadio BBVA, Guadalupe",51243,Facundo Tello,Hugo Broos,Hong Myung-bo,Ronwen Williams,Kim Min-jae,
2026,Mexico,Group stage,Group Stage,2026-06-24,Czechia,Mexico,0.0,3.0,3.0,-3.0,Away Win,Mexico,,,,,"Estadio Banorte, Coyoacán",80824,Yael Falcón,Miroslav Koubek,Javier Aguirre,Ladislav Krejčí,Edson Álvarez,
2026,USA,Group stage,Group Stage,2026-06-25,Curaçao,Côte d'Ivoire,0.0,2.0,2.0,-2.0,Away Win,Côte d'Ivoire,,,,,"Lincoln Financial Field, Philadelphia",68324,Glenn Nyberg,Dick Advocaat,Emerse Faé,Leandro Bacuna,Franck Kessié,
2026,USA,Group stage,Group Stage,2026-06-25,Ecuador,Germany,2.0,1.0,3.0,1.0,Home Win,Ecuador,,,,,"MetLife Stadium, East Rutherford",80663,Tori Penso,Sebastián Becaccece,Julian Nagelsmann,Moisés Caicedo,Joshua Kimmich,
2026,USA,Group stage,Group Stage,2026-06-25,Tunisia,Netherlands,1.0,3.0,4.0,-2.0,Away Win,Netherlands,,,,,"GEHA Field at Arrowhead Stadium, Kansas City",68391,Katia García,Hervé Renard,Ronald Koeman,Ellyes Skhiri,Virgil van Dijk,
2026,USA,Group stage,Group Stage,2026-06-25,Japan,Sweden,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"AT&T Stadium, Arlington",70137,Iván Barton,Hajime Moriyasu,Graham Potter,Ko Itakura,Victor Lindelöf,
2026,USA,Group stage,Group Stage,2026-06-25,Türkiye,United States,3.0,2.0,5.0,1.0,Home Win,Türkiye,,,,,"SoFi Stadium, Inglewood",70492,Mustapha Ghorbal,Vincenzo Montella,Mauricio Pochettino,Zeki Çelik,Weston McKennie,
2026,USA,Group stage,Group Stage,2026-06-25,Paraguay,Australia,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Levi's Stadium, Santa Clara",68827,Clément Turpin,Gustavo Alfaro,Tony Popovic,Gustavo Gómez,Harry Souttar,
2026,USA,Group stage,Group Stage,2026-06-26,Norway,France,1.0,4.0,5.0,-3.0,Away Win,France,,,,,"Gillette Stadium, Foxborough",64146,Michael Oliver,Ståle Solbakken,Guy Stéphan,Patrick Berg,Kylian Mbappé,
2026,Canada,Group stage,Group Stage,2026-06-26,Senegal,Iraq,5.0,0.0,5.0,5.0,Home Win,Senegal,,,,,"BMO Field, Toronto",43036,Anthony Taylor,Pape Thiaw,Graham Arnold,Idrissa Gueye,Ibrahim Bayesh,
2026,Mexico,Group stage,Group Stage,2026-06-26,Uruguay,Spain,0.0,1.0,1.0,-1.0,Away Win,Spain,,,,,"Estadio Akron, Zapopan",45065,Ismail Elfath,Marcelo Bielsa,Luis de la Fuente,Federico Valverde,Rodri,
2026,USA,Group stage,Group Stage,2026-06-26,Cabo Verde,Saudi Arabia,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Reliant Stadium, Houston",68278,François Letexier,Bubista,Georgios Donis,Ryan Mendes,Salem Al-Dawsari,
2026,USA,Group stage,Group Stage,2026-06-26,Egypt,IR Iran,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Lumen Field, Seattle",66925,Szymon Marciniak,Hossam Hassan,Amir Ghalehnoy,Mohamed Salah,Mehdi Taremi,
2026,Canada,Group stage,Group Stage,2026-06-26,New Zealand,Belgium,1.0,5.0,6.0,-4.0,Away Win,Belgium,,,,,"BC Place Stadium, Vancouver",52497,Adham Makhadmeh,Darren Bazeley,Rudi Garcia,Chris Wood,Youri Tielemans,
2026,USA,Group stage,Group Stage,2026-06-27,Croatia,Ghana,2.0,1.0,3.0,1.0,Home Win,Croatia,,,,,"Lincoln Financial Field, Philadelphia",68324,Drew Fischer,Zlatko Dalić,Carlos Queiroz,Luka Modrić,Jordan Ayew,
2026,USA,Group stage,Group Stage,2026-06-27,Panama,England,0.0,2.0,2.0,-2.0,Away Win,England,,,,,"MetLife Stadium, East Rutherford",80663,Abdulrahman Ibrahim Al Jassim,Thomas Christiansen,Thomas Tuchel,Yoel Bárcenas,Harry Kane,
2026,USA,Group stage,Group Stage,2026-06-27,Congo DR,Uzbekistan,3.0,1.0,4.0,2.0,Home Win,Congo DR,,,,,"Mercedes-Benz Stadium, Atlanta",68239,Felix Zwayer,Sébastien Desabre,Fabio Cannavaro,Chancel Mbemba,Eldor Shomurodov,
2026,USA,Group stage,Group Stage,2026-06-27,Colombia,Portugal,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Hard Rock Stadium, Miami Gardens",64478,Alireza Faghani,Néstor Lorenzo,Roberto Martínez,James Rodríguez,Cristiano Ronaldo,
2026,USA,Group stage,Group Stage,2026-06-27,Jordan,Argentina,1.0,3.0,4.0,-2.0,Away Win,Argentina,,,,,"AT&T Stadium, Arlington",70649,István Kovács,Jamal Sellami,Lionel Scaloni,Ihsan Haddad,Nicolás Otamendi,
2026,USA,Group stage,Group Stage,2026-06-27,Algeria,Austria,3.0,3.0,6.0,0.0,Draw,Draw,,,,,"GEHA Field at Arrowhead Stadium, Kansas City",69045,Ilgiz Tantashev,Vladimir Petković,Ralf Rangnick,Riyad Mahrez,David Alaba,
2026,USA,Round of 32,Knockout,2026-06-28,South Africa,Canada,0.0,1.0,1.0,-1.0,Away Win,Canada,,,,,"SoFi Stadium, Inglewood",69237,João Pinheiro,Hugo Broos,Jesse Marsch,Ronwen Williams,Stephen Eustáquio,
2026,USA,Round of 32,Knockout,2026-06-29,Brazil,Japan,2.0,1.0,3.0,1.0,Home Win,Brazil,,,,,"Reliant Stadium, Houston",68777,Maurizio Mariani,Carlo Ancelotti,Hajime Moriyasu,Marquinhos,Ritsu Doan,
2026,USA,Round of 32,Knockout,2026-06-29,Germany,Paraguay,1.0,1.0,2.0,0.0,Away Win (pens),Paraguay,,,3.0,4.0,"Gillette Stadium, Foxborough",63945,Jalal Jayed,Julian Nagelsmann,Gustavo Alfaro,Joshua Kimmich,Gustavo Gómez,Paraguay won a penalty shoot-out following extra time
2026,Mexico,Round of 32,Knockout,2026-06-29,Netherlands,Morocco,1.0,1.0,2.0,0.0,Away Win (pens),Morocco,,,2.0,3.0,"Estadio BBVA, Guadalupe",51243,Wilton Sampaio,Ronald Koeman,Mohamed Ouahbi,Virgil van Dijk,Achraf Hakimi,Morocco won a penalty shoot-out following extra time
2026,USA,Round of 32,Knockout,2026-06-30,Côte d'Ivoire,Norway,1.0,2.0,3.0,-1.0,Away Win,Norway,,,,,"AT&T Stadium, Arlington",69665,Jesús Valenzuela,Emerse Faé,Ståle Solbakken,Franck Kessié,Martin Ødegaard,
2026,USA,Round of 32,Knockout,2026-06-30,France,Sweden,3.0,0.0,3.0,3.0,Home Win,France,,,,,"MetLife Stadium, East Rutherford",80663,Danny Makkelie,Didier Deschamps,Graham Potter,Kylian Mbappé,Victor Lindelöf,
2026,Mexico,Round of 32,Knockout,2026-06-30,Mexico,Ecuador,2.0,0.0,2.0,2.0,Home Win,Mexico,,,,,"Estadio Banorte, Coyoacán",80824,Slavko Vinčič,Javier Aguirre,Sebastián Becaccece,César Montes,Moisés Caicedo,
2026,USA,Round of 32,Knockout,2026-07-01,England,Congo DR,2.0,1.0,3.0,1.0,Home Win,England,,,,,"Mercedes-Benz Stadium, Atlanta",68239,Adham Makhadmeh,Thomas Tuchel,Sébastien Desabre,Harry Kane,Chancel Mbemba,
2026,USA,Round of 32,Knockout,2026-07-01,Belgium,Senegal,3.0,2.0,5.0,1.0,Home Win,Belgium,,,,,"Lumen Field, Seattle",66925,Said Martínez,Rudi Garcia,Pape Thiaw,Youri Tielemans,Idrissa Gueye,Required Extra Time
2026,USA,Round of 32,Knockout,2026-07-01,United States,Bosnia–Herz,2.0,0.0,2.0,2.0,Home Win,United States,,,,,"Levi's Stadium, Santa Clara",68827,Raphael Claus,Mauricio Pochettino,Sergej Barbarez,Tim Ream,Edin Džeko,
2026,USA,Round of 32,Knockout,2026-07-02,Spain,Austria,3.0,0.0,3.0,3.0,Home Win,Spain,,,,,"SoFi Stadium, Inglewood",70492,Glenn Nyberg,Luis de la Fuente,Ralf Rangnick,Rodri,David Alaba,
2026,Canada,Round of 32,Knockout,2026-07-02,Portugal,Croatia,2.0,1.0,3.0,1.0,Home Win,Portugal,,,,,"BMO Field, Toronto",43036,Espen Eskås,Roberto Martínez,Zlatko Dalić,Cristiano Ronaldo,Luka Modrić,
2026,Canada,Round of 32,Knockout,2026-07-02,Switzerland,Algeria,2.0,0.0,2.0,2.0,Home Win,Switzerland,,,,,"BC Place Stadium, Vancouver",52497,Yael Falcón,Murat Yakin,Vladimir Petković,Granit Xhaka,Riyad Mahrez,
2026,USA,Round of 32,Knockout,2026-07-03,Australia,Egypt,1.0,1.0,2.0,0.0,Away Win (pens),Egypt,,,2.0,4.0,"AT&T Stadium, Arlington",70244,Gustavo Tejera,Tony Popovic,Hossam Hassan,Harry Souttar,Mohamed Salah,Egypt won a penalty shoot-out following extra time
2026,USA,Round of 32,Knockout,2026-07-03,Argentina,Cabo Verde,3.0,2.0,5.0,1.0,Home Win,Argentina,,,,,"Hard Rock Stadium, Miami Gardens",64478,Drew Fischer,Lionel Scaloni,Bubista,Lionel Messi,Ryan Mendes,Required Extra Time
2026,USA,Round of 32,Knockout,2026-07-03,Colombia,Ghana,1.0,0.0,1.0,1.0,Home Win,Colombia,,,,,"GEHA Field at Arrowhead Stadium, Kansas City",69045,Clément Turpin,Néstor Lorenzo,Carlos Queiroz,James Rodríguez,Jordan Ayew,
